Timestamp (ns),Human-Readable Time (UTC),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509583285448081408,2017-11-02 00:41:25.448081408,3520.000000,4927.817259,6480.000000,394,0.220470,0.220470,0.220470,394,0.250000,0.250000,0.250000,394,821.535000,821.563888,821.604000,394,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509585484471336960,2017-11-02 01:18:04.471336960,3200.000000,4020.404040,6280.000000,396,0.220470,0.220470,0.220470,396,0.250000,0.250000,0.250000,396,821.604000,821.640018,821.667000,396,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509587683494592512,2017-11-02 01:54:43.494592512,2560.000000,3049.847716,4800.000000,394,0.220470,0.220470,0.220470,394,0.250000,0.250000,0.250000,394,821.667000,821.695053,821.721000,394,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509589882517848064,2017-11-02 02:31:22.517848064,1960.000000,2722.288557,4240.000000,402,0.220470,0.220470,0.220470,402,0.250000,0.250000,0.250000,402,821.721000,821.741498,821.761000,402,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509592081541103616,2017-11-02 03:08:01.541103616,1760.000000,2081.674877,3640.000000,406,0.220470,0.220470,0.220470,406,0.250000,0.250000,0.250000,406,821.761000,821.780219,821.795000,406,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509594280564359168,2017-11-02 03:44:40.564359168,1760.000000,2115.950617,3920.000000,405,0.220470,0.220470,0.220470,405,0.250000,0.250000,0.250000,405,821.795000,821.811538,821.829000,405,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509596479587614720,2017-11-02 04:21:19.587614720,1880.000000,2146.832918,3600.000000,401,0.220470,0.220470,0.220470,401,0.250000,0.250000,0.250000,401,821.829000,821.845421,821.862000,401,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509598678610870272,2017-11-02 04:57:58.610870272,2000.000000,2334.200000,4200.000000,400,0.199560,0.217543,0.220470,400,0.250000,0.250000,0.250000,400,821.862000,821.880470,821.900000,400,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509600877634125824,2017-11-02 05:34:37.634125824,1920.000000,2202.450980,3600.000000,408,0.199560,0.199560,0.199560,408,0.250000,0.250000,0.250000,408,821.900000,821.914836,821.933000,408,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509603076657381376,2017-11-02 06:11:16.657381376,2000.000000,2399.411765,4240.000000,408,0.199560,0.199560,0.199560,408,0.250000,0.250000,0.250000,408,821.933000,821.949275,821.966000,408,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509605275680636928,2017-11-02 06:47:55.680636928,2000.000000,2639.902676,4720.000000,411,0.199560,0.199560,0.199560,411,0.250000,0.250000,0.250000,411,821.966000,821.989798,822.007000,411,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509607474703892480,2017-11-02 07:24:34.703892480,1640.000000,2445.352798,4320.000000,411,0.199560,0.199560,0.199560,411,0.250000,0.250000,0.250000,411,822.007000,822.028788,822.050000,411,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509609673727148032,2017-11-02 08:01:13.727148032,1440.000000,1681.769042,3160.000000,407,0.199560,0.199560,0.199560,407,0.250000,0.250000,0.250000,407,822.050000,822.062206,822.075000,407,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509611872750403584,2017-11-02 08:37:52.750403584,1520.000000,1736.873449,3080.000000,403,0.199560,0.199560,0.199560,403,0.250000,0.250000,0.250000,403,822.075000,822.088236,822.100000,403,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509614071773659136,2017-11-02 09:14:31.773659136,1520.000000,1763.950617,3240.000000,405,0.199560,0.199560,0.199560,405,0.250000,0.250000,0.250000,405,822.100000,822.114793,822.130000,405,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509616270796914688,2017-11-02 09:51:10.796914688,1440.000000,1673.414044,3560.000000,413,0.199560,0.199560,0.199560,413,0.250000,0.250000,0.250000,413,822.130000,822.141990,822.154000,413,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509618469820170240,2017-11-02 10:27:49.820170240,1520.000000,1699.705882,3120.000000,408,0.199560,0.199560,0.199560,408,0.250000,0.250000,0.250000,408,822.154000,822.167314,822.179000,408,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509620668843425792,2017-11-02 11:04:28.843425792,1520.000000,1708.217822,3080.000000,404,0.199560,0.199560,0.199560,404,0.250000,0.250000,0.250000,404,822.179000,822.193520,822.208000,404,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509622867866681344,2017-11-02 11:41:07.866681344,1520.000000,1900.597015,3640.000000,402,0.199560,0.199560,0.199560,402,0.250000,0.250000,0.250000,402,822.208000,822.220714,822.236000,402,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509625066889936896,2017-11-02 12:17:46.889936896,1520.000000,1794.114713,2840.000000,401,0.199560,0.199560,0.199560,401,0.250000,0.250000,0.250000,401,822.236000,822.249773,822.262000,401,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509627265913192448,2017-11-02 12:54:25.913192448,1520.000000,1704.493827,3080.000000,405,0.199560,0.199560,0.199560,405,0.250000,0.250000,0.250000,405,822.262000,822.277069,822.291000,405,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509629464936448000,2017-11-02 13:31:04.936448000,1400.000000,1679.416058,3520.000000,411,0.199560,0.199560,0.199560,411,0.250000,0.250000,0.250000,411,822.291000,822.303489,822.317000,411,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509631663959703552,2017-11-02 14:07:43.959703552,1520.000000,1712.319202,3520.000000,401,0.000000,0.198565,0.199560,401,0.000000,0.219451,0.250000,401,0.000000,721.846736,822.342000,401,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509633862982959104,2017-11-02 14:44:22.982959104,1520.000000,2527.914439,4960.000000,374,0.199560,0.199560,0.199560,374,0.250000,0.250000,0.250000,374,822.342000,822.359083,822.382000,374,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509636062006214656,2017-11-02 15:21:02.006214656,2080.000000,3105.648855,5160.000000,393,0.199560,0.199560,0.199560,393,0.250000,0.250000,0.250000,393,822.382000,822.402603,822.427000,393,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509638261029470208,2017-11-02 15:57:41.029470208,2480.000000,3633.505155,6000.000000,388,0.199560,0.201877,0.220470,388,0.250000,0.250000,0.250000,388,822.427000,822.451871,822.484000,388,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509640460052725760,2017-11-02 16:34:20.052725760,3400.000000,4421.983471,6400.000000,242,0.220470,0.220470,0.220470,242,0.250000,0.250000,0.250000,242,822.484000,822.522339,822.546000,242,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509642659075981312,2017-11-02 17:10:59.075981312,3680.000000,4334.596100,6800.000000,359,0.220470,0.220470,0.220470,359,0.250000,0.250000,0.250000,359,822.546000,822.578092,822.611000,359,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509644858099236864,2017-11-02 17:47:38.099236864,3800.000000,4292.511848,5840.000000,211,0.220470,0.220470,0.220470,211,0.250000,0.250000,0.250000,211,822.611000,822.640754,822.655000,211,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509647057122492416,2017-11-02 18:24:17.122492416,3680.000000,4610.366197,6960.000000,355,0.220470,0.220470,0.220470,355,0.250000,0.250000,0.250000,355,822.655000,822.718034,822.750000,355,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509649256145747968,2017-11-02 19:00:56.145747968,4040.000000,4570.679612,6120.000000,206,0.220470,0.220470,0.220470,206,0.250000,0.250000,0.250000,206,822.750000,822.771714,822.826000,206,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509651455169003520,2017-11-02 19:37:35.169003520,4080.000000,4679.450549,7560.000000,364,0.220470,0.220470,0.220470,364,0.250000,0.250000,0.250000,364,822.826000,822.850588,822.875000,364,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509653654192259072,2017-11-02 20:14:14.192259072,3680.000000,4578.341969,6240.000000,386,0.220470,0.220470,0.220470,386,0.250000,0.250000,0.250000,386,822.875000,822.925816,822.964000,386,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509655853215514624,2017-11-02 20:50:53.215514624,4040.000000,6332.373333,11560.000000,375,0.220470,0.220470,0.220470,375,0.250000,0.250000,0.250000,375,822.964000,822.997587,823.053000,375,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509658052238770176,2017-11-02 21:27:32.238770176,4280.000000,7017.983651,12440.000000,367,0.220470,0.220470,0.220470,367,0.250000,0.250000,0.250000,367,823.053000,823.102757,823.149000,367,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509660251262025728,2017-11-02 22:04:11.262025728,4400.000000,4868.093995,6440.000000,383,0.220470,0.220470,0.220470,383,0.250000,0.250000,0.250000,382,823.149000,823.199154,823.241000,383,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509662450285281280,2017-11-02 22:40:50.285281280,4280.000000,4978.518519,6800.000000,324,0.220470,0.220470,0.220470,324,0.250000,0.250000,0.250000,324,823.241000,823.278074,823.313000,324,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509664649308536832,2017-11-02 23:17:29.308536832,3680.000000,4292.434018,5920.000000,341,0.220470,0.220470,0.220470,341,0.250000,0.250000,0.250000,341,823.313000,823.351387,823.379000,341,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509666848331792384,2017-11-02 23:54:08.331792384,3800.000000,4587.103275,6240.000000,397,0.220470,0.220470,0.220470,397,0.250000,0.250000,0.250000,397,823.379000,823.415798,823.455000,397,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509669047355047936,2017-11-03 00:30:47.355047936,3320.000000,3959.693095,6000.000000,391,0.220470,0.220470,0.220470,391,0.250000,0.250000,0.250000,391,823.455000,823.484862,823.515000,391,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509671246378303488,2017-11-03 01:07:26.378303488,3280.000000,3860.050633,5440.000000,395,0.220470,0.220470,0.220470,395,0.250000,0.250000,0.250000,395,823.515000,823.544995,823.573000,395,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509673445401559040,2017-11-03 01:44:05.401559040,2720.000000,3399.292929,5400.000000,396,0.220470,0.220470,0.220470,396,0.250000,0.250000,0.250000,396,823.573000,823.601217,823.631000,396,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509675644424814592,2017-11-03 02:20:44.424814592,2640.000000,2965.714286,4720.000000,399,0.220470,0.220470,0.220470,399,0.250000,0.250000,0.250000,399,823.631000,823.651634,823.674000,399,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509677843448070144,2017-11-03 02:57:23.448070144,2640.000000,3288.405063,5160.000000,395,0.220470,0.220470,0.220470,395,0.250000,0.250000,0.250000,395,823.674000,823.698048,823.719000,395,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509680042471325696,2017-11-03 03:34:02.471325696,2760.000000,3365.151515,6080.000000,396,0.220470,0.220470,0.220470,396,0.250000,0.250000,0.250000,396,823.719000,823.747987,823.775000,396,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509682241494581248,2017-11-03 04:10:41.494581248,2600.000000,3605.459057,5600.000000,403,0.220470,0.220470,0.220470,403,0.250000,0.250000,0.250000,403,823.775000,823.804032,823.832000,403,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509684440517836800,2017-11-03 04:47:20.517836800,2400.000000,2648.643216,4080.000000,398,0.220470,0.220470,0.220470,398,0.250000,0.250000,0.250000,398,823.832000,823.853623,823.873000,398,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509686639541092352,2017-11-03 05:23:59.541092352,2160.000000,2887.156863,4760.000000,408,0.199560,0.203096,0.220470,408,0.250000,0.250000,0.250000,408,823.873000,823.896576,823.920000,408,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509688838564347904,2017-11-03 06:00:38.564347904,2000.000000,2224.946237,3640.000000,279,0.199560,0.199560,0.199560,279,0.250000,0.250000,0.250000,279,823.920000,823.931452,823.945000,279,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509691037587603456,2017-11-03 06:37:17.587603456,1840.000000,2123.259259,3800.000000,135,0.199560,0.199560,0.199560,135,0.250000,0.250000,0.250000,135,823.945000,823.962348,823.963000,135,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509695435634114560,2017-11-03 07:50:35.634114560,1760.000000,1793.333333,1840.000000,6,0.199560,0.199560,0.199560,6,0.250000,0.250000,0.250000,6,823.963000,824.021000,824.050000,6,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509697634657370112,2017-11-03 08:27:14.657370112,1760.000000,1897.876543,3840.000000,405,0.199560,0.199560,0.199560,405,0.250000,0.250000,0.250000,405,824.050000,824.060578,824.074000,405,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509699833680625664,2017-11-03 09:03:53.680625664,1760.000000,1898.181818,3360.000000,165,0.199560,0.199560,0.199560,165,0.250000,0.250000,0.250000,165,824.074000,824.080982,824.086000,165,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509702032703881216,2017-11-03 09:40:32.703881216,1760.000000,1823.333333,2040.000000,24,0.199560,0.199560,0.199560,24,0.250000,0.250000,0.250000,24,824.086000,824.086000,824.086000,24,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509704231727136768,2017-11-03 10:17:11.727136768,1760.000000,1937.049180,3320.000000,305,0.199560,0.199560,0.199560,305,0.250000,0.250000,0.250000,305,824.086000,824.147033,824.163000,305,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1509706430750392320,2017-11-03 10:53:50.750392320,1760.000000,1918.832117,3400.000000,137,0.199560,0.199560,0.199560,137,0.250000,0.250000,0.250000,137,824.163000,824.168956,824.179000,137,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
