,time,resids,b_predictor
101,,,-3.42e-05
102,,,-3.366666666666667e-05
103,,,-2.875e-05
104,,,-1.4555555555555554e-05
105,,,-1.8333333333333336e-05
106,,,-2.375e-05
107,,,-2.2523809523809522e-05
108,,,-2.5916666666666665e-05
109,,,-2.4142857142857143e-05
110,,,-2.4259259259259263e-05
111,,,-2.9833333333333335e-05
112,,,-3.233333333333334e-05
113,,,-3.3e-05
114,,,-3.2111111111111114e-05
115,,,-3.2777777777777785e-05
116,,,-3.2555555555555555e-05
117,,,-3.3266666666666664e-05
118,,,-2.4714285714285714e-05
119,,,-2.4904761904761904e-05
120,,,-2.4481481481481483e-05
121,,,-2.4619047619047617e-05
122,,,-2.480952380952381e-05
123,,,-3.366666666666666e-05
124,,,-3.391666666666666e-05
125,,,-3.399999999999999e-05
126,,,-3.404761904761905e-05
127,,,-7.333333333333333e-06
128,,,7e-06
129,,,-2.188888888888889e-05
130,,,-3.423809523809523e-05
131,,,-3.452380952380952e-05
132,,,-2.052380952380952e-05
133,,,-2.62e-05
134,,,-2.5166666666666667e-05
135,,,-2.525e-05
136,,,-2.5583333333333336e-05
137,,,-3.3333333333333335e-05
138,,,-3.424999999999999e-05
139,,,-3.45e-05
140,,,-3.492592592592592e-05
141,,,-3.5e-05
142,,,-3.266666666666666e-05
143,,,-1.4066666666666669e-05
144,,,-3.157142857142857e-05
145,,,-3.558333333333333e-05
146,,,-3.1e-05
147,,,-2.5e-05
148,,,-2.4500000000000003e-05
149,,,-2.480952380952381e-05
150,,,-2.5592592592592596e-05
151,,,-3.0333333333333333e-05
152,,,-3.5e-05
153,,,-3.5e-05
154,,,-3.5e-05
155,,,-3.641666666666666e-05
156,,,-3.5e-05
157,,,-3.528571428571428e-05
158,,,-3.51111111111111e-05
159,,,-3.452380952380952e-05
160,,,-3.5888888888888886e-05
161,,,-2.861904761904762e-05
162,,,-2.604761904761905e-05
163,,,-2.6142857142857147e-05
164,,,-1.6142857142857145e-05
165,,,-1.3499999999999998e-05
166,,,-3.3857142857142854e-05
167,,,-3.222222222222222e-05
168,,,-3.2111111111111114e-05
169,,,-3.2444444444444446e-05
170,,,-3.2428571428571435e-05
171,,,-3.177777777777778e-05
172,,,-3.2777777777777785e-05
173,,,-3.353333333333333e-05
174,,,-3.233333333333333e-05
175,,,-2.8250000000000002e-05
176,,,-2.3666666666666668e-05
177,,,-2.1476190476190473e-05
178,,,-2.3000000000000003e-05
179,,,-2.2809523809523813e-05
180,,,-2.9833333333333335e-05
181,,,-3.311111111111111e-05
182,,,-3.399999999999999e-05
183,,,-3.313333333333333e-05
184,,,-3.30952380952381e-05
185,,,-3.4e-05
186,,,-3.433333333333333e-05
187,,,-3.255555555555556e-05
188,,,-3.255555555555556e-05
189,,,-3.246666666666667e-05
190,,,-2.3962962962962962e-05
191,,,-2.277777777777778e-05
192,,,-2.2916666666666667e-05
193,,,-2.3285714285714287e-05
194,,,-2.5333333333333334e-05
195,,,-3.3e-05
196,,,-3.338095238095238e-05
197,,,-3.3222222222222226e-05
198,,,-3.0888888888888886e-05
199,,,-3.3e-05
200,,,-3.071428571428572e-05
201,,,-3.0833333333333335e-05
202,,,-3.06e-05
203,,,-3.0333333333333333e-05
204,,,-2.95e-05
205,,,-2.176190476190476e-05
206,,,-2.0523809523809524e-05
207,,,-2.1e-05
208,,,-2.1e-05
209,,,-2.188888888888889e-05
210,,,-2.9133333333333334e-05
211,,,-2.966666666666667e-05
212,,,-2.8666666666666668e-05
213,,,-2.8600000000000004e-05
214,,,4.047619047619049e-06
215,,,1.1166666666666666e-05
216,,,-1.883333333333333e-05
217,,,-2.9333333333333333e-05
218,,,-3.0333333333333333e-05
219,,,-2.8199999999999998e-05
220,,,-1.9e-05
221,,,-1.9833333333333332e-05
222,,,-1.8916666666666668e-05
223,,,-1.8733333333333332e-05
224,,,-2.0833333333333333e-05
225,,,-2.8499999999999998e-05
226,,,-2.8444444444444447e-05
227,,,-2.8222222222222223e-05
228,,,-2.8066666666666667e-05
229,,,-2.8333333333333332e-05
230,,,-2.608333333333333e-05
231,,,-2.642857142857143e-05
232,,,-2.6333333333333334e-05
233,,,-2.6333333333333334e-05
234,,,-2.6333333333333334e-05
235,,,-2.1952380952380954e-05
236,,,-1.6111111111111108e-05
237,,,-1.5933333333333332e-05
238,,,-1.5444444444444443e-05
239,,,-1.5666666666666667e-05
240,,,-2.383333333333333e-05
241,,,-2.5e-05
242,,,-2.442857142857143e-05
243,,,-2.5666666666666666e-05
244,,,-2.4333333333333333e-05
245,,,-2.525e-05
246,,,-2.5833333333333336e-05
247,,,-2.4238095238095236e-05
248,,,-2.3916666666666668e-05
249,,,-2.3857142857142855e-05
250,,,-2.3592592592592595e-05
251,,,-1.7666666666666668e-05
252,,,-1.4466666666666665e-05
253,,,-1.3444444444444444e-05
254,,,-1.2733333333333334e-05
255,,,-1.3000000000000001e-05
256,,,-1.8333333333333336e-05
257,,,-2.2142857142857145e-05
258,,,-2.175e-05
259,,,-2.1666666666666667e-05
260,,,-2.137037037037037e-05
261,,,-2.1e-05
262,,,-2.05e-05
263,,,-1.9857142857142856e-05
264,,,-1.925e-05
265,,,-1.9e-05
266,,,-1.9285714285714285e-05
267,,,-2.0047619047619047e-05
268,,,-1.925e-05
269,,,-1.0999999999999998e-05
270,,,-1.0666666666666667e-05
271,,,-1.0333333333333333e-05
272,,,-1.0333333333333333e-05
273,,,-1.955555555555555e-05
274,,,-1.9e-05
275,,,-1.922222222222222e-05
276,,,-1.9e-05
277,,,-1.880952380952381e-05
278,,,-1.9285714285714285e-05
279,,,-2e-05
280,,,-1.9666666666666666e-05
281,,,-1.8466666666666667e-05
282,,,-1.804761904761905e-05
283,,,-1.7666666666666668e-05
284,,,-1.7666666666666668e-05
285,,,-7.666666666666666e-06
286,,,-7.666666666666666e-06
287,,,-9e-06
288,,,-7.666666666666666e-06
289,,,-1.4999999999999999e-05
290,,,-1.4999999999999999e-05
291,,,-1.4733333333333332e-05
292,,,-1.4333333333333336e-05
293,,,-1.4066666666666669e-05
294,,,-1.2e-05
295,,,-1.1666666666666666e-05
296,,,-1.0833333333333332e-05
297,,,-1.0666666666666667e-05
298,,,-1.211111111111111e-05
299,,,2.1666666666666667e-05
300,,,3.0083333333333334e-05
301,,,1.7800000000000002e-05
302,,,-6.666666666666663e-07
303,,,-1.5e-06
304,,,-1.444444444444444e-06
305,,,-6.5000000000000004e-06
306,,,-7.666666666666666e-06
307,,,-7.666666666666666e-06
308,,,-7e-06
309,,,-7.666666666666666e-06
310,,,-8.555555555555556e-06
311,,,-9e-06
312,,,-9.222222222222222e-06
313,,,-9.666666666666668e-06
314,,,-9e-06
315,,,-7.666666666666666e-06
316,,,-8.333333333333334e-06
317,,,-6.333333333333333e-06
318,,,3e-06
319,,,3.4444444444444453e-06
320,,,2.222222222222218e-07
321,,,2.733333333333334e-06
322,,,-4.333333333333333e-06
323,,,-4.111111111111111e-06
324,,,
325,,,-4.9999999999999996e-06
326,,,-1.6666666666666662e-06
327,,,-1.6666666666666662e-06
328,,,-3.333333333333327e-07
329,,,-3.333333333333327e-07
330,,,3.333333333333336e-07
331,,,1e-06
332,,,1.4444444444444445e-06
333,,,7.666666666666667e-06
334,,,1.1555555555555556e-05
335,,,1.0999999999999998e-05
336,,,1.1166666666666666e-05
337,,,1.138095238095238e-05
338,,,7.933333333333334e-06
339,,,3e-06
340,,,3.3333333333333333e-06
341,,,2.3333333333333327e-06
342,,,2.6666666666666673e-06
343,,,3.222222222222222e-06
344,,,3.4e-06
345,,,3.666666666666667e-06
346,,,4.333333333333335e-06
347,,,4.333333333333335e-06
348,,,4.833333333333333e-06
349,,,8.866666666666668e-06
350,,,2.3666666666666665e-05
351,,,1.4599999999999997e-05
352,,,1.7e-05
353,,,-6.0066666666666665e-05
354,,,-4.6166666666666666e-05
355,,,-4.6083333333333326e-05
356,,,-5.425e-05
357,,,-5.3666666666666666e-05
358,,,-5.216666666666666e-05
359,,,-5.176190476190476e-05
360,,,-5.403703703703703e-05
361,,,-4.8777777777777775e-05
362,,,-5.075e-05
363,,,-5.0047619047619044e-05
364,,,-4.9749999999999996e-05
365,,,-5.014285714285715e-05
366,,,-5.033333333333334e-05
367,,,-4.966666666666666e-05
368,,,-5.3666666666666666e-05
369,,,-5.185714285714285e-05
370,,,-5.6999999999999996e-05
371,,,1.6e-05
372,,,1.5888888888888887e-05
373,,,8.047619047619048e-06
374,,,8.333333333333334e-06
375,,,1.0851851851851853e-05
376,,,1.1916666666666664e-05
377,,,1.1666666666666666e-05
378,,,1.1499999999999998e-05
379,,,1.2523809523809521e-05
380,,,1.225925925925926e-05
381,,,1.433333333333333e-05
382,,,1.3857142857142853e-05
383,,,1.4499999999999998e-05
384,,,1.522222222222222e-05
385,,,6.61851851851852e-05
386,,,-1.4916666666666659e-05
387,,,-3.733333333333333e-05
388,,,-0.00011149999999999999
389,,,-0.00011433333333333334
390,,,-9.151851851851853e-05
391,,,-8.804761904761905e-05
392,,,-8.8e-05
393,,,-8.68095238095238e-05
394,,,-8.691666666666666e-05
395,,,-8.633333333333332e-05
396,,,-8.595238095238095e-05
397,,,-8.547619047619046e-05
398,,,-8.499999999999999e-05
399,,,-8.499999999999999e-05
400,,,-9.44074074074074e-05
401,,,-1.661904761904761e-05
402,,,-3.4249999999999985e-05
403,,,3.795238095238096e-05
404,,,3.775e-05
405,,,3.658333333333334e-05
406,,,2.9250000000000003e-05
407,,,2.966666666666667e-05
408,,,3.058333333333333e-05
409,,,3.071428571428571e-05
410,,,3.114814814814814e-05
411,,,3.157142857142857e-05
412,,,3.1666666666666666e-05
413,,,3.233333333333334e-05
414,,,3.233333333333334e-05
415,,,3.241666666666667e-05
416,,,3.241666666666667e-05
417,,,3.6714285714285714e-05
418,,,4.233333333333334e-05
419,,,4.2904761904761905e-05
420,,,4.3e-05
421,,,4.1666666666666665e-05
422,,,3.4238095238095235e-05
423,,,3.5000000000000004e-05
424,,,-3.7833333333333336e-05
425,,,-3.424999999999999e-05
426,,,-3.366666666666666e-05
427,,,-3.414285714285713e-05
428,,,-3.4333333333333325e-05
429,,,-3.4333333333333325e-05
430,,,-3.522222222222222e-05
431,,,-3.5e-05
432,,,-3.149999999999999e-05
433,,,-2.623809523809523e-05
434,,,-2.6166666666666665e-05
435,,,-2.5916666666666662e-05
436,,,-2.5666666666666666e-05
437,,,-2.595238095238095e-05
438,,,3.7000000000000005e-05
439,,,3.3761904761904764e-05
440,,,3.3666666666666674e-05
441,,,3.2714285714285705e-05
442,,,3.258333333333333e-05
443,,,3.2904761904761906e-05
444,,,3.3e-05
445,,,3.3e-05
446,,,3.3e-05
447,,,3.3e-05
448,,,3.3e-05
449,,,3.7000000000000005e-05
450,,,4.344444444444445e-05
451,,,4.3666666666666666e-05
452,,,4.2523809523809524e-05
453,,,4.191666666666668e-05
454,,,3.8619047619047625e-05
455,,,3.6083333333333334e-05
456,,,3.6166666666666674e-05
457,,,3.595238095238096e-05
458,,,3.5583333333333335e-05
459,,,3.557142857142857e-05
460,,,3.603703703703704e-05
461,,,3.633333333333333e-05
462,,,3.633333333333333e-05
463,,,3.633333333333333e-05
464,,,-3.5857142857142856e-05
465,,,-1.0083333333333325e-05
466,,,-4.249999999999998e-06
467,,,-4.714285714285716e-06
468,,,-9.416666666666659e-06
469,,,2.9380952380952388e-05
470,,,2.7370370370370387e-05
471,,,-5.533333333333331e-06
472,,,-1.4583333333333333e-05
473,,,-1.938095238095238e-05
474,,,-1.3444444444444444e-05
475,,,-2.0555555555555558e-05
476,,,4.757142857142858e-05
477,,,4.611111111111111e-05
478,,,4.5833333333333334e-05
479,,,4.690476190476191e-05
480,,,5.433333333333333e-05
481,,,5.4619047619047614e-05
482,,,5.449999999999999e-05
483,,,5.357142857142857e-05
484,,,4.9749999999999996e-05
485,,,4.4904761904761906e-05
486,,,4.466666666666667e-05
487,,,4.566666666666667e-05
488,,,4.5833333333333334e-05
489,,,4.557142857142857e-05
490,,,4.541666666666667e-05
491,,,4.547619047619048e-05
492,,,4.5e-05
493,,,4.4904761904761906e-05
494,,,5.0416666666666675e-05
495,,,5.3666666666666666e-05
496,,,5.442857142857143e-05
497,,,5.3666666666666666e-05
498,,,5.3666666666666666e-05
499,,,5.0499999999999994e-05
500,,,4.558333333333334e-05
501,,,4.491666666666667e-05
502,,,4.357142857142857e-05
503,,,-3.7833333333333336e-05
504,,,-2.6904761904761905e-05
505,,,-2.7250000000000005e-05
506,,,-2.7500000000000004e-05
507,,,-2.7000000000000002e-05
508,,,-2.6083333333333338e-05
509,,,-1.8333333333333326e-05
510,,,-1.8333333333333326e-05
511,,,-1.0333333333333335e-05
512,,,-9.49999999999999e-06
513,,,-1.244444444444445e-05
514,,,5.475e-05
515,,,4.566666666666667e-05
516,,,5.176190476190476e-05
517,,,5.233333333333333e-05
518,,,5.316666666666666e-05
519,,,5.3666666666666666e-05
520,,,4.7740740740740746e-05
521,,,5.433333333333333e-05
522,,,5.341666666666666e-05
523,,,6.157142857142857e-05
524,,,6.116666666666667e-05
525,,,5.591666666666666e-05
526,,,6.1000000000000005e-05
527,,,6.176190476190475e-05
528,,,5.4999999999999995e-05
529,,,5.5444444444444436e-05
530,,,4.855555555555556e-05
531,,,5.376190476190477e-05
532,,,5.3833333333333325e-05
533,,,4.9952380952380954e-05
534,,,5.374999999999999e-05
535,,,5.358333333333333e-05
536,,,5.9e-05
537,,,6.166666666666667e-05
538,,,5.5833333333333326e-05
539,,,6.166666666666667e-05
540,,,6.225925925925927e-05
541,,,5.928571428571429e-05
542,,,5.1916666666666664e-05
543,,,4.680952380952381e-05
544,,,5.341666666666666e-05
545,,,5.2499999999999995e-05
546,,,4.658333333333334e-05
547,,,4.51904761904762e-05
548,,,4.55e-05
549,,,4.471428571428571e-05
550,,,5.3e-05
551,,,5.5761904761904764e-05
552,,,5.491666666666667e-05
553,,,5.488888888888887e-05
554,,,6.795238095238096e-05
555,,,9.403703703703705e-05
556,,,7.658333333333333e-05
557,,,4.922222222222223e-05
558,,,4.708333333333334e-05
559,,,4.766666666666667e-05
560,,,5.107407407407408e-05
561,,,5.042857142857144e-05
562,,,4.75e-05
563,,,4.690476190476191e-05
564,,,5.858333333333333e-05
565,,,5.941666666666667e-05
566,,,5.4916666666666676e-05
567,,,5.357142857142857e-05
568,,,5.641666666666667e-05
569,,,5.646666666666667e-05
570,,,4.603703703703704e-05
571,,,4.433333333333334e-05
572,,,4.5833333333333334e-05
573,,,4.8714285714285714e-05
574,,,4.6166666666666666e-05
575,,,4.3666666666666666e-05
576,,,4.4416666666666664e-05
577,,,4.9000000000000005e-05
578,,,4.7249999999999997e-05
579,,,5.1095238095238097e-05
580,,,5.314814814814814e-05
581,,,5.661904761904763e-05
582,,,5.816666666666666e-05
583,,,5.30952380952381e-05
584,,,4.558333333333334e-05
585,,,4.8916666666666665e-05
586,,,5.033333333333334e-05
587,,,4.8238095238095243e-05
588,,,4.623809523809524e-05
589,,,4.7444444444444445e-05
590,,,5.040740740740742e-05
591,,,4.928571428571429e-05
592,,,5.025e-05
593,,,5.433333333333333e-05
594,,,5.8750000000000005e-05
595,,,5.890476190476191e-05
596,,,5.016666666666667e-05
597,,,4.644444444444444e-05
598,,,4.4750000000000004e-05
599,,,4.566666666666667e-05
600,,,4.144444444444445e-05
601,,,4.042857142857143e-05
602,,,4.0904761904761904e-05
603,,,4.1190476190476194e-05
604,,,4.075000000000001e-05
605,,,4.0583333333333335e-05
606,,,4.716666666666668e-05
607,,,4.976190476190477e-05
608,,,4.966666666666668e-05
609,,,4.966666666666668e-05
610,,,5.0166666666666675e-05
611,,,4.861904761904764e-05
612,,,4.1000000000000014e-05
613,,,4.0666666666666675e-05
614,,,4.0083333333333336e-05
615,,,4.1000000000000014e-05
616,,,4.05e-05
617,,,3.938095238095238e-05
618,,,3.9500000000000005e-05
619,,,3.852380952380953e-05
620,,,4.27037037037037e-05
621,,,4.766666666666667e-05
622,,,4.855555555555556e-05
623,,,4.766666666666667e-05
624,,,4.766666666666667e-05
625,,,4.51904761904762e-05
626,,,3.883333333333333e-05
627,,,3.9000000000000006e-05
628,,,3.966666666666667e-05
629,,,3.976190476190477e-05
630,,,3.8333333333333334e-05
631,,,3.8333333333333334e-05
632,,,3.8619047619047625e-05
633,,,3.933333333333334e-05
634,,,4.633333333333334e-05
635,,,4.766666666666667e-05
636,,,4.800000000000001e-05
637,,,4.957142857142857e-05
638,,,4.9000000000000005e-05
639,,,4.5e-05
640,,,7.603703703703706e-05
641,,,7.995238095238095e-05
642,,,4.4750000000000004e-05
643,,,3.966666666666667e-05
644,,,4.0238095238095246e-05
645,,,3.9962962962962965e-05
646,,,4.1666666666666665e-05
647,,,4.090476190476192e-05
648,,,4.7083333333333344e-05
649,,,4.9857142857142864e-05
650,,,4.966666666666668e-05
651,,,4.957142857142858e-05
652,,,4.957142857142857e-05
653,,,4.404761904761905e-05
654,,,3.8916666666666666e-05
655,,,3.9000000000000006e-05
656,,,3.9500000000000005e-05
657,,,3.91904761904762e-05
658,,,4.033333333333334e-05
659,,,4.033333333333334e-05
660,,,4.041666666666667e-05
661,,,4.686666666666667e-05
662,,,4.75e-05
663,,,4.785714285714286e-05
664,,,4.7000000000000004e-05
665,,,4.716666666666667e-05
666,,,4.141666666666667e-05
667,,,3.814285714285715e-05
668,,,3.8e-05
669,,,3.842857142857143e-05
670,,,3.78888888888889e-05
671,,,3.795238095238096e-05
672,,,3.8619047619047625e-05
673,,,3.814285714285715e-05
674,,,4.266666666666667e-05
675,,,4.7000000000000004e-05
676,,,4.75e-05
677,,,4.7285714285714295e-05
678,,,4.7249999999999997e-05
679,,,4.433333333333334e-05
680,,,3.640740740740741e-05
681,,,3.538095238095238e-05
682,,,3.475e-05
683,,,3.5000000000000004e-05
684,,,3.508333333333333e-05
685,,,3.4666666666666665e-05
686,,,3.491666666666667e-05
687,,,3.71904761904762e-05
688,,,4.623809523809524e-05
689,,,4.623809523809524e-05
690,,,4.603703703703704e-05
691,,,4.633333333333334e-05
692,,,4.483333333333334e-05
693,,,3.604761904761905e-05
694,,,3.566666666666667e-05
695,,,3.566666666666667e-05
696,,,3.566666666666667e-05
697,,,3.633333333333333e-05
698,,,3.566666666666667e-05
699,,,3.757142857142857e-05
700,,,3.8703703703703705e-05
701,,,4.711111111111111e-05
702,,,4.8083333333333334e-05
703,,,4.766666666666667e-05
704,,,4.7833333333333335e-05
705,,,4.833333333333334e-05
706,,,4.350000000000001e-05
707,,,3.766666666666667e-05
708,,,3.766666666666667e-05
709,,,3.8714285714285715e-05
710,,,3.974074074074074e-05
711,,,4.0238095238095246e-05
712,,,4e-05
713,,,4.0714285714285717e-05
714,,,4.108333333333334e-05
715,,,4.916666666666667e-05
716,,,4.9476190476190476e-05
717,,,4.966666666666666e-05
718,,,4.928571428571429e-05
719,,,4.408333333333333e-05
0,,,2.085185185185185e-05
1,,,2386.0929288888888
2,,,2863.311511380952
3,,,2863.311511190476
4,,,2863.3115115555556
5,,,2863.311513
6,,,2863.311512047619
7,,,2147.4836378333334
8,,,-4.9999999999999996e-06
9,,,-4.9999999999999996e-06
10,,,1908.8743443333333
11,,,2863.3115194444445
12,,,1908.8743463333333
13,,,-3e-06
14,,,-3.666666666666666e-06
15,,,-4.9999999999999996e-06
16,,,-4.9999999999999996e-06
17,,,2863.311518666667
18,,,2863.3115096666666
19,,,2863.3115113999997
20,,,2863.3115105555553
21,,,2863.3115103333334
22,,,2863.3115149999994
23,,,7.666666666666667e-06
24,,,1227.1335137619046
25,,,2863.311508999999
26,,,2863.3115085833324
27,,,2863.3115086190473
28,,,2863.3115084285714
29,,,2863.3115071666666
30,,,2863.311506851852
31,,,2863.3115069047617
32,,,2863.3115048333334
33,,,2863.3115055714284
34,,,2863.3115044999995
35,,,2863.311505095238
36,,,2863.3115046666667
37,,,2863.3115068888887
38,,,2863.311511952381
39,,,2863.3115116666663
40,,,2863.3115126190473
41,,,2863.311504714286
42,,,2863.3115027777776
43,,,2863.3115038571423
44,,,2863.3115167777773
45,,,2863.3115089999997
46,,,2863.3115053809524
47,,,2863.3115040476187
48,,,2863.31150325
49,,,2863.3115041428573
50,,,2863.3115049259254
51,,,2863.3115048095237
52,,,2863.3115073333333
53,,,2863.311513333333
54,,,2863.311513333333
55,,,2863.3115138571425
56,,,2863.311509190476
57,,,2863.311503761905
58,,,2863.311503833333
59,,,2863.3115016666666
60,,,2863.3115033703702
61,,,2863.3115040476187
62,,,2863.3115041666665
63,,,2863.311505666666
64,,,2863.3115049999997
65,,,2863.3115049999997
66,,,2863.3115038571423
67,,,2863.311503095238
68,,,2863.31150325
69,,,2863.311503571428
70,,,2863.311512904762
71,,,2863.311513133333
72,,,2863.311506444444
73,,,2863.311508
74,,,2863.311500999999
75,,,2863.3115006190474
76,,,2863.3115001666665
77,,,1227.133505095238
78,,,8.733333333333333e-06
79,,,954.4371724444444
80,,,2863.3114982222223
81,,,2863.311498333333
82,,,2863.311498333333
83,,,2863.311497133333
84,,,2863.311499
85,,,2863.3114998571427
86,,,2863.3115076666663
87,,,2863.3115073809527
88,,,2863.311506047619
89,,,2863.311507666667
90,,,2863.311496444444
91,,,2863.3114969166663
92,,,2863.3114981666663
93,,,2863.311498333333
94,,,2863.3114967777774
95,,,2863.311499
96,,,2863.311499
97,,,2863.311499
98,,,2863.3114968666664
99,,,2863.311498333333
100,,,2863.311497571428
101,,,2863.3114967777774
102,,,2863.3115068095235
103,,,2863.3115068095235
104,,,2863.311507
105,,,2863.3115034999996
106,,,2863.3114976666666
107,,,2863.3114975333333
108,,,2863.3114972666663
109,,,2863.3114963333333
110,,,2863.3114963333333
111,,,2863.311496111111
112,,,2863.311495666667
113,,,2863.3114953809522
114,,,2863.3114955333335
115,,,2863.3114953333334
116,,,2863.311495190476
117,,,2863.311504238095
118,,,2863.311503583333
119,,,2863.3115048095237
120,,,2863.3115009259254
121,,,2863.3114948095235
122,,,2863.311495
123,,,2863.3114953809522
124,,,2863.3114954999996
125,,,2863.311496599999
126,,,2863.311505555556
127,,,2863.311512111111
128,,,2863.3114973333327
129,,,2863.3114963333333
130,,,2863.3114966190474
131,,,2863.311501888889
132,,,2863.3115077499997
133,,,2863.3115098571425
134,,,2863.3115100833334
135,,,2863.3115063333335
136,,,2863.3114992222218
137,,,2863.3114976666666
138,,,2863.311499
139,,,2863.311498333333
140,,,2863.3114976666666
141,,,2863.3114977777773
142,,,2863.311498
143,,,2863.3114977777773
